ISO3,year,gdp_growth,resource_rents,investment,trade_openness,fdi,inflation,govt_debt,unemployment,pop_growth
URY,1971,-0.251711531030196,0.222743642863594,17.7391554151106,21.7178971559897,-0.029566216604424,23.9530889061731,,,0.559381399085033
URY,1972,-1.31956986163931,0.336209013529804,17.1571158148339,30.3304078471864,-0.0520686109892803,76.4849237828812,,,0.539507849533265
URY,1973,0.275199617416817,0.322927266850039,34.1082989994114,19.9234844025898,0.0350629656450338,96.9972653187058,,,0.547434142808986
URY,1974,2.89534459834873,0.347445032338042,15.8534413676431,31.2728163119936,-0.00195588994746683,77.213413779201,,,0.590786204296072
URY,1975,6.09691431298931,0.587504922348985,18.8977373277715,37.0585261028947,0.639859267686343,81.4053840067419,,,0.641816831357887
URY,1976,3.93547017536275,0.490450894785166,20.9589787627572,39.6381741916306,0.085897501979638,50.623049560462,,,0.661798147064247
URY,1977,1.45546117847255,0.689798671942369,21.4853944925338,42.5549831324041,1.6040168414446,58.1961750215737,,,0.622979359711899
URY,1978,5.37398534767648,0.617880874022491,22.7102288672273,40.0015553098617,2.62308192538344,44.5483436672392,,,0.557105459685174
URY,1979,6.1991167323612,0.562525802436918,24.0415004841131,38.0001243593274,3.00089864418724,66.8442861850437,,,0.483769235243481
URY,1980,5.84340090113461,0.370143323481429,17.3463190317123,35.6643963385536,2.84856269793068,63.4758304314673,,,0.40903975932411
URY,1981,1.55955982937495,0.338559734053496,21.3904635717161,34.2354588756206,0.43988662283644,34.0453358609474,,,0.38183039050652
URY,1982,-9.75787146088504,0.75211698857212,19.7965187835167,31.6166588154616,-0.149257306363985,18.9925012952182,,,0.412411436806429
URY,1983,-10.274399195032,0.561298210575033,14.2535420051883,49.2927392457026,0.109754932141214,49.1973796505637,,,0.445520473619639
URY,1984,-1.142617449752,0.410109138487593,12.1267005046183,47.9560746008794,0.0700996428364859,55.3044235418763,,,0.457667008298166
URY,1985,1.46653602887281,0.312036163850282,11.3787729384631,47.8565698432329,-0.166947805595481,72.2225644287756,,,0.483394564540091
URY,1986,8.80980829469384,0.383931061389656,11.1816622849821,46.4837402254368,0.629239630793004,76.3806364119544,,,0.522589894361019
URY,1987,7.99313720510438,0.401934080990468,14.2951204069497,40.8546449902861,0.680014119499354,63.5666624326724,,,0.560636879371842
URY,1988,1.48093746177193,0.358229002901247,14.6697475489971,39.7938131726058,0.569790970691884,62.1919564596004,,,0.590567988250426
URY,1989,1.1039010238153,0.3910926834157,12.0664635543336,41.193561882081,0.446737963915544,80.4474367280735,,,0.59452102052382
URY,1990,0.297348378681562,0.60644469736533,12.2008510128042,41.6284721190914,0.446723931376437,112.525905573023,31.5959630364015,,0.5863044602648
URY,1991,3.53880850451309,0.547745702244625,15.1253447103372,38.5549047407092,0.288590845990109,101.971683202507,24.5905757591411,8.95,0.576577815081659
URY,1992,7.93158841395443,0.524820143871655,15.3848955969299,40.0730436292529,0.0877455306940531,68.4591938395374,23.6047773194107,8.96,0.554068643934089
URY,1993,2.65754610698545,0.442303519058191,15.6412955091165,38.6849667589585,0.676570279254381,54.1007924425194,21.8791430371302,8.35,0.528682164061756
URY,1994,7.28134264410127,0.375584936110432,15.8716341305374,40.1488337195203,0.884140971329644,44.7360421521933,24.5301880718095,9.04,0.52104822142472
URY,1995,-1.44759896894408,0.44852566255986,15.4077114197278,38.0976748425287,0.811497222313885,42.2483197983755,,10.02,0.522015798423953
URY,1996,5.57795776385868,0.381449645677067,15.2402122742298,39.5284364552889,0.666814258997262,28.3420486004309,,11.93,0.527975679567825
URY,1997,8.54768320111596,0.401275809484488,16.8452933890758,37.706397080707,0.472262125571725,19.8188093183779,,11.44,0.529453063948236
URY,1998,4.51889009679091,0.327248533539315,17.3375780810385,35.6400154006956,0.646422164194213,10.8110703055616,,9.362,0.493144265488424
URY,1999,-1.52094591992036,0.301658893171144,15.0753309600382,33.3864489469027,0.981072955803878,5.65868803927908,,10.466,0.45385356103469
URY,2000,-1.92993063549235,0.193328084228466,14.4570209010912,36.7137381507902,1.15156587871402,4.76382472733251,,12.627,0.373944815859448
URY,2001,-3.84412995940374,0.216877824747985,14.3279397868346,36.3095126435057,1.48526947201505,4.3593406521727,40.6433348596506,15.052,0.246007398484151
URY,2002,-7.73200721540044,0.45458997663173,13.0729059521491,40.02906730756,1.32180928215272,13.9724725913515,95.2678607204109,16.648,0.140879525241248
URY,2003,0.805283915893824,0.632377734235131,15.2063088501279,51.7591995826472,3.34326299269857,19.3797301743995,105.602780852245,16.661,0.0707006512477159
URY,2004,5.00416035564457,0.800895044345689,17.468462801397,61.4766880860242,2.57711736584849,9.15760507540997,85.425594123742,12.98,0.0597775816533495
URY,2005,7.4601321302473,0.806565485741014,17.6988581639875,58.8776963255774,4.76089085880271,4.6992773903564,76.1144597080025,12.009,0.0798609372229262
